Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Germany,Crustaceans,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,25,,31,
Germany,Demersal Marine Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,2,,1,,7,,10,,40,,0,...,45,,25,,15,,15,,0,N,0,N,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Germany,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,N,0,,0,,0,,2,,0,...,58,,68,,60,,61,,0,N,0,N,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Germany,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,E,10,E,50,E,120,E,160,E,200,E,250,E,320,E,400,E,450,E,504,,485,,571,,651,,703,,786,,786,,584,,566,,15,,13,,150,,100,,50,,24,,28,,30,,27,,27,,26,,23,,19,,19,,21,,20,,20,,22,,14,,14,,26,,30,,22,,20,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Germany,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,4050,,4110,,4160,,5220,,5280,,5330,,4390,,5440,,5500,,5550,,6610,,6670,,6720,,7880,,8530,,6890,,8450,,9300,,10760,,13114,,13877,,15036,,17001,,18759,,19873,,22218,,21219,E,24876,E,23883,E,21961,E,27629,,24527,E,35145,,38846,,37903,,39665,,39583,,40092,,41442,,47392,,43540,,44600,,45735,,44600,,43800,,45000,,45000,,43000,,41700,,41500,,41650,,41650,,41684,,45627,,44552,,35016,,31528,,34273,,36973,,35207,,35695,,18205,,19317,,20151,,20652,,18954,,19457,,19043,,18252,,18615,,18693,,18294,
Germany,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,6400,,6000,,11200,,7800,,5700,,10000,,5100,,6000,,9900,,14700,,13200,,10000,,5800,,4800,,5300,,7600,,11500,,11300,,11400,,6700,,9600,,5600,,8100,,10400,,15860,,17042,,22692,,11154,,11760,,3422,,10760,,10566,,16967,,31634,,59311,,20818,,29949,,25950,,29777,,18641,,20328,,30077,,50906,,24750,,4952,,19046,,38213,,22405,,31288,,38039,,24207,,11723,,8103,,28634,,12559,,9555,,3756,,10625,,6982,,3686,,4985,,20910,,7013,,5116,,5360,,10955,,22344,,16936,,15944,,22117,,13540,,14324,
Ghana,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,E,10,E,10,E,10,E,10,E,10,E,10,E,30,E
Ghana,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,10,E,20,E,46,E,94,E,122,E,142,E,168,E,181,E,199,E,219,E,238,E,256,E,273,E,289,E,306,E,329,E,353,E,450,,357,,359,,386,,427,,330,E,360,E,410,E,430,E,465,E,500,E,550,E,550,E,400,,1800,,2900,,5000,,6000,,6000,E,938,,950,,1154,,2270,E,3820,E,5594,E,7154,E,10200,E,19092,E,27450,E,32513,E,38535,,44600,,52470,E,57405,E,76620,E,52350,E,64000,E,89350,E
Greece,Aquatic Animals NEI,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Greece,Aquatic Plants,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,198,,174,,93,,126,,148,,96,,103,,129.9,,142.3,,91.85,,62.1,
Greece,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,0,...,1,,5,,3,,0,...,0,...,0,...,4,,4,,0,...,7,,10,,4,,0,...,0,...,0,...,8.6,,38,,22.3,,0.1,,50.3,,29.2,,11,,62,,108.82,,81,E,158.85,
Greece,Demersal Marine Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,2,E,10,E,30,E,100,E,170,,1950,,1149,,1320,,1820,,0,...,474,,572,,556,,581,,643,,882,,818,,562,,668,,682,,642,,930,,678,,611,,547,,663,,781.8,,526.45,,542.26,,539.2,,502.3,,624.8,,461.3,,623.8,,417.1,,565.84,,569.69,
Greece,Demersal Marine Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,48,,62,,22,,27,,73,,28,,22,,21,,50,,35,,63,,31,,21,,17,,22,,22,,33,,24,,6.2,,1.7,,6.4,,8,,2,,0,...,0,...,0,...,0,...,0,...
Greece,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,5,E,5,E,10,E,20,E,42,E,65,E,110,,105,,230,,620,,1600,,3450,,7849,,11574,,13500,,18896,,25491,,33127,,40328,,57118,,64970,,65763,,61573,,71302,,63240,,74801,,77875,,84764,,86952,,93953,,96912,,90078.3,E,91053.39,,92020.59,,85082.2,,85520.6,,97297.1,,103195.4,,106843.82,,101989.8,,108985.91,,126537.54,
Greece,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,298,,585,,283,,122,,471,,385,,379,,238,,437,,364,,427,,387,,386,,87,,87,,52,,79,,41.19,,33.82,,31.5,,36.1,,68.8,,50,,19,,18.5,,15.19,,23.5,
Greece,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,50,E,50,E,80,E,102,E,115,E,130,E,175,E,110,E,110,E,270,E,330,E,290,E,390,E,450,E,530,E,620,E,630,E,800,E,860,E,950,E,1040,E,975,E,1080,E,1230,E,1400,E,1520,E,1610,E,1700,E,1820,E,1860,E,1940,E,2030,E,2050,E,2140,E,2300,,2110,,1946,,2226,,2657,,2447,,2287,,2118,,2746,,2484,,2827,,1944,,2629,,3106,,2903,,2683,,2961,,3370,,2766,,2444,,2604,,2823,,3632,,3304,,3969,,3071,,3170,,2174.7,,2291.94,,2276.49,,1940.3,,2078.8,,2059.4,,2337,,2516.3,,2295.96,,2308.84,,2564.2,
Greece,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,42,,22,,21,,28,,40,,0,,1,,0,N,1,,76,,1,,1,,8,,3,,0,,0,,1.7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Greece,Marine Fish NEI,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,284,,177,,263,,130.1,,166.87,,315.32,,161.1,,180.6,,239.2,,115.7,,154.5,,131.9,,221.48,,124.1,
Greece,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,39,,305,,595,,1286,,2041,,1842,,1190,,924,,907,,1311,,1411,,2001,,1827,,1861,,1724,,2913,,42.1,,32.8,,0,...,0,...,7.7,,0,...,5.2,,5,,0,...,5,E,180,E
Greece,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,4,E,6,E,10,E,18,E,30,E,50,E,100,E,200,E,200,,230,,380,,1100,,1500,,3686,,5898,,8391,,16700,,16802,,10889,,10225,,11118,,14602,,21250,,24356,,25970,,21811,,25636,,28803,,26065,,28317,,22199,,21099,,22390,,17148,,17195.8,,16612.63,,18639.37,,16701.2,,18629.4,,23290.6,,19246.1,,22010.2,,23696.6,,19411.23,,13533.59,
Greece,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,210,,110,,180,,40,,90,,95,E,30,E,55,E,75,E,0,...,0,...,0,...,0,...,20.6,,50.83,,172,
Grenada,Aquatic Plants,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.4,,22.1,,18,,20,E,22,E,22,E,22,E
Grenada,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,0,N,0,N,1,,3,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Grenada,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E
Guadeloupe,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,10,,40,,31,,35,E,40,E,42,,44,,42,,44,,35,,40,,26,,30,,30,,20,,14,,20,,14,,14,,21,,27,,27,,8.66,,9.46,,11.82,,10.5,,6.5,,7,,6,,6,E,6,E,6,E,6,E,2,E,2,,2,E,2,E,2,E,2,E
Guadeloupe,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.7,,2.8,,3.4,,6.5,,0,,3,,2,,2,E,2,E,15,E,15,E,19,E,17,,20,E,20,E,40,E,45,E
Guadeloupe,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,4,,4,,0,...,0,...,0,...,0.5,,0.9,,1,,4,,4,E,4,E,4,E,4,E,2,E,2,,2,E,3,E,3,E,3,E
Guam,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,10,,20,,20,,20,E,22,E,22,E,22,E,25,E,25,E,25,E,25,E,10,E,10,E,10,E,12,,12,,12,E,12,,12,,11,,11,E,10,E,10,E,10,E,10,E,10,E,10,E,12,E,14,E,10,E
Guam,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,1,,1,,3,,1,,2,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,E,0,...,0,...,0,...,0,N,0,,0,...,0.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Guam,Demersal Marine Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,N,1,,0,N,0,N,4,,5,E,5,E,5,E,5,E,7,E,7,E,7,E,7,E,0,...,0,...,0,...,0,...,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guam,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,40,E,40,E,40,E,40,,40,,40,E,40,,35,,30,,30,E,30,E,30,E,30,E,30,E,30,E,33,E,33,E,34,E,35,E
Guam,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,3,,10,,41,,36,,45,,85,,142,,180,,198,,210,,212,,174,,177,,191,,191,,191,E,193,E,193,E,193,E,198,E,200,E,200,E,200,E,110,E,110,E,110,E,110,,110,,110,E,88,,82,,70,,70,E,70,E,70,E,70,E,70,E,70,E,70,E,70,E,70,E,70,E
Guatemala,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,26,,384,,450,,531,,785,,539,,727,,590,,620,,2740,,3636,,2750,,1400,,2045,,1381,,1403,,1492,,2500,E,5400,,3768,,3900,,7000,E,13428,,13500,E,15727,,13623,,21921,,15944,,12264,,13764,,13891,,14268,,14909,,16455,,17273,,19500,E,20568,,16472.42,
Guatemala,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,4,,12,,10,E,8,E,10,,7,,35,,32,,86,,108,,16,,88,,67,,48,,64,,49,E,27,E,27,E,8,E,8,E,0,...,0,...,0,...,0,...,20.8,,20,E,20,E,20,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guatemala,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,353,,0,...,0,...,428,,392,,415,E,415,E,415,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guatemala,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,9,,12,,35,,70,,74,,108,,125,,166,,167,,234,,578,,511,,661,,805,,1637,,2259,,1658,,2948,,1998,,2117,E,2117,E,2117,E,1000,E,2000,E,2865,,2900,E,3000,,3000,E,850.43,,5504,,5459,,5978,,7504,,7979.6,,8539.9,,9905,,11044,,11500,E,13083,,16111.03,
Guatemala,Molluscs excl. Cephalopods,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,5,,7,,6,,7,,11,,7,,8,E,8,E,8,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guatemala,Molluscs excl. Cephalopods,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,3,,4,,7,,8,,9,,11,,12,,10,,11,E,11,E,11,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guinea,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,3,,2,,2,,1,,1,E,1,E,1,E,5,E,5,E,5,E,4,,4,,0,N,0,N,0,N,0,N,0,N,2,E,2,E,2,E,100,E,110,E,110,E,170,E,177,E,185,E,187.2,,292.5,,322.8,,351,,409,,477.8,,572.9,,686.6,,806.2,,1135,,1150,E
Guinea-Bissau,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,E,25,E,25,E,20,E,10,E,10,E
Guyana,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,15,E,53,,36,,30,E,20,E,20,E,15,E,10,E,40,E,50,E,70,E,90,E,100,E,120,E,162,,162,,162,,162,,162,E,162,E,162,,160,E,160,,77,,77.7,,47.2,,29,,11,,9,,140.26,,69.4,,60,,231.15,,175.04,,190.03,,105.92,,111.9,
Guyana,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
