Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Guatemala,All,Exports,Tonnes – net product weight,TPW,1461,,1556,,1868,,1252,,1449,,1296,,2083,,1448,,1763,,1723,,1618,,1907,,3685,,3463,,3609,,5004,,5459,,6908,,7443,,4637,,5658,,3799,,4913,,11757,,31510,,21899,,11165,,11537,,14655,,13306,,19683,,25607,,20910,,30583,,35382,,33164,,22916,,23031,,24787,,19089,,16370,,18999,,20553,,18926.18,,22444.33,,24245.14,
Guatemala,All,Imports,Tonnes – net product weight,TPW,1205,,1437,,1473,,2088,,1867,,1580,,1386,,1244,,1239,,1056,,2761,,4408,,4340,,7595,,5136,,4761,,3722,,8634,,12192,,12178,,4274,,5943,,5401,,5861,,6230,,8698,,13518,,16992,,25525,,30348,,28547,,29518,,19649,,26554,,31980,,25795,,36501,,34261,,40964,,33131,,35202,,38029,,43409,,40415.4,,47206.08,,59927.74,
Guinea,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1798,,1927,,475,,2086,,1112,,403,,1098,,2317,,3267,,4072,,5085,,8156,,17254,,14428,,7923,,7964,,6879,E,7692,E,7874,E,9276,E,9709,,10705,,9252,,19017.62,,7725,,6072,E,8955.08,E,6925.86,E,7434.48,E
Guinea,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,9585,,10588,,9926,,11671,,12453,,13578,,8489,,14372,,8542,E,8193,E,7609,E,11162,E,15618,E,18084,,18562,,18252,,18732,,21211,,20875,E,20677,E,21974,,1013,,1341,,830,,1253,,636,,1029,,540,,772.83,,739,,1405.33,E,1513,E,1533.33,E,1917.02,E,1898.06,,3454,,2336,,3605.34,,2471,,2619.22,E,2800.28,E,6104.88,E,3954.11,E
Guinea,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,36,,0,...,79,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guinea-Bissau,All,Exports,Tonnes – net product weight,TPW,1132,,2168,,1452,,1630,,689,,2284,,1162,,510,,1970,,2119,,518,,120,E,460,E,680,,1500,,2250,,230,,920,,1330,E,1149,E,1483,E,1254,E,1500,E,1352,E,2435,E,2829,E,4690,E,3092,E,5477,E,4883,E,5995,E,4976,E,3377,E,3771,E,5666,E,4401,E,3716,E,4579,E,5280,E,5500,E,14511,E,12129,E,12448,E,41530.57,E,41015.12,E,22638.11,E
Guinea-Bissau,All,Imports,Tonnes – net product weight,TPW,517,,268,,85,,110,,208,,311,,70,,100,E,133,,313,,270,E,250,E,165,E,180,E,384,E,300,E,300,E,310,E,300,E,334,E,353,E,401,E,332,E,261,E,147,E,167,E,199,E,276,E,341,E,366,E,352,E,699,E,913,E,771,E,305,E,444,E,416,E,562,E,444,E,583,E,705,E,1018,E,566,E,868.81,E,1611.32,E,3289.55,E
Guyana,All,Exports,Tonnes – net product weight,TPW,3810,,3406,,4069,,3642,,3376,E,1905,E,3050,,2867,,2048,,2029,,2983,,2987,,3235,,3545,,3799,,5698,,5130,E,5423,,4850,,4024,E,5752,,7705,,19135,,12364,,21705,,26143,,22590,,25046,,27587,,29727,,28425,,34511,,36534,,23304,,19714,,20414,,27884,,26112,,17877,,20795,,23763,,27911,,23945,,22021.83,,13250.22,,9102.15,
Guyana,All,Imports,Tonnes – net product weight,TPW,248,,4,,0,N,0,N,8,,2,,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,140,E,85,E,260,E,268,E,130,E,831,E,1025,,636,,2075,,2256,,2480,,2438,,852,,1161,,1037,,976,,1824,,544,,809,,876,,1214,,1428,,1342,,1289,E,1231,E,1784,,2139,,2616,E,3549.21,,3543.83,,2073.25,
Guyana,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,...,0,N,0,...,2,,13,,0,...,0,...,0,N,1,,2,,0,...,0,...,0,...,0,...,48,,0,...,0,...,14.45,
Haiti,All,Exports,Tonnes – net product weight,TPW,139,,291,,385,,162,,227,,240,E,470,E,416,,380,,227,,128,E,197,E,183,E,174,E,175,E,154,E,120,E,138,E,148,E,458,,426,,529,,494,,408,E,361,E,364,E,523,E,456,E,414,E,327,E,309,E,343,E,297,E,286,E,367,E,529,E,414,E,435,E,362,E,493,E,347,E,351,E,275,E,240.26,E,224.12,E,329.29,E
Haiti,All,Imports,Tonnes – net product weight,TPW,2355,,2447,,3861,,5709,,5281,,4255,,4878,E,4740,E,7443,E,7222,E,7560,E,7155,E,7230,E,7459,E,7208,E,4188,E,4320,E,5939,E,5917,E,6859,E,6526,E,9646,E,12017,E,12364,E,9054,E,11006,E,6661,E,8856,E,10427,E,9432,E,13535,E,14484,E,15087,E,16392,E,12507,E,16926,E,10236,E,20163,E,19711,E,22128,E,17645,E,26828.5,E,26312,E,20956.77,E,19050.66,E,23496.78,E
Honduras,All,Exports,Tonnes – net product weight,TPW,2658,,3304,,2753,,3056,,3420,,3754,,3707,,4349,,3716,,2794,,10782,,19725,,13423,,13194,,9601,,19129,,9795,,13257,,20219,,19665,,6036,,12569,,13927,,13613,,13179,,15345,,21905,,24679,,28665,,33393,,40016,,31286,,29559,,31096,,27401,,23059,,42228,,55431,,72680,,67951,,74197,,80402,,67706,,46653.85,,45939.7,,54582.32,
Honduras,All,Imports,Tonnes – net product weight,TPW,1045,,1506,,1009,,1191,,1845,,1631,,802,,482,,722,,733,,1311,,1603,,2475,E,2027,,1834,,2398,,1839,,3565,,6740,,3329,,4442,,7949,,7554,,7163,,5578,,9832,,8602,,11733,,13131,,13686,,17863,,15557,,22990,,15507,,16837,,17713,,15264,,16295,,12592,,15574,,16438,,18862,E,16618,E,16755.44,E,19941.99,,18624.13,
Honduras,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,269,,2760,,0,...,0,...,0,...,0,...,0,...,5926,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,900,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Hungary,All,Exports,Tonnes – net product weight,TPW,3051,,3523,,3953,E,4637,E,6725,E,8319,E,7121,E,4815,E,5365,E,5211,E,7852,,6025,,3983,,6037,,6208,,4414,,2995,,2025,,4828,,3642,,3461,,4058,,7040,,4620,,4558,,4274,,3508,,3974,,2424,,5228,,1663,,943,,606,,653,,2877,,4406,,4079,,4297,,5240,,6957,,7597,,6361,,5419,,4987.91,,4730.29,,4370.56,
Hungary,All,Imports,Tonnes – net product weight,TPW,53828,,61631,,57402,,48742,,45920,,47784,,73936,,77669,,89965,,97915,,90585,,91267,,108652,,105903,,90921,,37305,,40781,,42833,,55479,,60583,,48811,,48882,,52713,,47116,,49293,,55172,,52359,,44715,,35610,,38425,,26416,,21793,,23003,,22291,,24853,,27329,,23311,,25475,,28021,,31194,,29703,,29273,,33210,,29415.54,,29630.28,,29181.82,
Iceland,All,Exports,Tonnes – net product weight,TPW,325175,,395977,,482765,,558626,,542917,,489306,,361394,,329033,,483417,,688833,,706479,,632681,,645550,,591913.88,,610787.08,,464240.04,,571747.03,,637617,,644884.03,,610794.11,,783228.1,,794970,,718755,,689604.02,,730970,,792424,,814030,,818880,,846467,,768288,,675553.15,,629157,,721023,,689467,,639015,,676538.31,,756151,,797528,,664802,,643061,,597458,,631536,,698666,,655742.5,,643849.67,,692784.33,
Iceland,All,Imports,Tonnes – net product weight,TPW,217,,89,,675,,335,,202,,247,,1338,,1319,,3239,,4403,,826,,1526,,4237,,8775,,12647,,10606,,10267,,19644,,21707,,27567,,27415.3,,54884.16,,245410,,138544.56,,161752.5,,169947,,175533,,234425,,217799.02,,200943,,140909,,122608.02,,145988,,58845.01,,99717.03,,102168.08,,82448.17,,89319.8,,108330.3,,187397.15,,115689.11,,128630.14,,136229.14,,93581.54,,59159.61,,60436.33,
India,All,Exports,Tonnes – net product weight,TPW,58864,,61996,,74180,,87912,,70900,,69714,,72741,,83420,,86378,,78506,,87318,,87619,,99247,,106906,,134474,,191219,,210198,,257819,,321348,,307245,,394427,,397637,,311094,,390679,,502593,,467248,,523395,,409091,,476224,,554205,,610310,,488796,,460743,,689302,,789456,,954982,,968888,,965658,,1068230,,1011920,,1075065,,1409386,,1436108,,1367086.85,,1140983.92,,1363884.01,
India,All,Imports,Tonnes – net product weight,TPW,300,,547,,370,,484,,1292,,1080,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,110,,458,,1390,,1624,,4081,,7886,,12024,,11269,,15853,,32503,,20695,,12091,,24088,,40632,,55191,,46144,,52121,,34234,,26128,,21889,,27706,,28762,,34574,,28211,,32051,,27762,,40157,,61732,,36792,,54873,,59994,,99855.95,,78587.98,
Indonesia,All,Exports,Tonnes – net product weight,TPW,44025,,48408,,53730,,57828,,69320,,65741,,80676,,75777,,64630,,70540,,90899,,120344,,159018,,201182,,304901,,387014,,397595,,497077,,522672,,526181,,551514,,554042,,628866,,608922,,489910,,457598,,539043,,830305,,881586,,824823,,885031,,814161,,868349,,839803,,1061945,,1100869,,1216681,,1225276,,1235452,,1049218,,1041066,,1062697,,1108207,,1164654.19,,1243838.26,,1200868.26,
Indonesia,All,Imports,Tonnes – net product weight,TPW,23210,,19168,,19096,,21032,,28477,,62981,,82830,,57434,,50453,,53102,,56079,,64332,,36329,,55628,,72246,,70666,,77550,,172581,,268486,,159820,,153367,,143880,,56065,,108891,,171349,,151957,,110035,,92649,,126826,,128431,,165195,,126281,,198980,,252976,,301569,,355684,,270450,,266027,,238428,,212981,,206729,,295386,,273093,,248960.78,,255887.81,,248933.1,
Iran (Islamic Rep. of),All,Exports,Tonnes – net product weight,TPW,2163,,4896,,2635,,3062,,1512,,934,,1219,,1209,,1350,,1183,,764,,967,,975,,1201,,1056,E,1784,,2004,,5814,,10455,,5980,E,5396,E,6883,,7384,,7763,,6853,,5057,,14137,,17541,,22280,,22742,,31921,,16762,,18698,,36193,,46008,,56273,,62579,,74392,,68934,,72279,,104694,,114212,,119881,,124979.08,,118439.74,,117905.09,
Iran (Islamic Rep. of),All,Imports,Tonnes – net product weight,TPW,43747,,137380,,46425,,57880,,70048,,128361,,81999,,48982,,77376,,62980,,63151,,83301,,41762,,44138,,34200,E,84464,E,111400,E,117300,E,57222,E,91283,,139379,E,34622,,63325,,63724,,72235,,45429,,40520,,91052,,35478,,25796,,9620,,15214,E,22353,,33363,,80969,,61702,,43652,,39345,,64284,,58706,,77670,,55408,,34751,,22985.78,,23941.67,,12327.31,
Iraq,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,104,,155,,111,,110,E,90,E,10,,104,,100,,100,,100,,150,E,203,E,230,,235,E,170,E,120,,100,E,54,E,47,E,40,E,35,E,118.9,E
Iraq,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,539,E,1131,E,386,E,735,E,56,,18,,136,,1896,E,7881,E,8801,E,19226,E,24348,E,34202,E,38883,,38500,E,33752,E,31518,E,38505,E,41480,,24514,E,59313,E,50833.22,E,43688.93,E,39655.77,E,41828.82,E,26398.39,E
Ireland,All,Exports,Tonnes – net product weight,TPW,39260,,39612,,49721,,55609,,94009,,145770,,176953,,180480,,176593,,192152,,182842,,213597,,221124,,182305,,195848,,240269,,255793,,290305,,262703,,292238,,290063,,250981,,252160,,207271,,207265,,315865,,312909,,259168,,254433,,198067,,163070,,167886,,179098,,203544,,249096,,210606,,331837,,300109,,318223,,320250,,269266,,325374,,331228,,290164.4,,301709.73,,342932.84,
Ireland,All,Imports,Tonnes – net product weight,TPW,23844,,23873,,22763,,22990,,23669,,30169,,44223,,39714,,36323,,40208,,39315,,59753,,55521,,44085,,67278,,61142,,60807,,48945,,67849,,66797,,70538,,55890,,49010,,51164,,63296,,64993,,89321,,62898,,56325,,52836,,53358,,70044,,59366,,96723,,110644,,107978,,159545,,126117,,132095,,142807,,125578,,164434,,217369,,190711,,213769.45,,194661.56,
Israel,All,Exports,Tonnes – net product weight,TPW,1362,,1397,,562,,672,,487,,479,E,527,E,3156,E,716,E,886,E,1020,E,918,E,810,E,975,E,700,E,538,,414,E,304,E,691,E,911,E,410,E,334,E,337,E,1331,E,1291,E,1399,E,1307,E,2452,E,2898,E,1357,,3025,E,2282,E,3184,E,3786,E,5659,E,5284,E,3316,E,7118,E,7810,E,6045,E,4912,E,1945,,7220,,4325,E,3721.59,E,1980.08,
Israel,All,Imports,Tonnes – net product weight,TPW,17043,,28294,E,21484,,34803,,23348,,20790,,22936,E,32458,,30882,,28387,,36830,E,40572,E,52829,,58345,E,55435,E,48062,,49066,,81016,,105648,,80552,E,54577,,76008,E,65327,E,58634,E,56089,E,65186,E,60551,E,61928,E,72121,E,65694,E,50031,,66763,,64654,,61319,,75216,,80280,,80088,,91771,,96567,,94917,,100174,,108265,,103581,,99083,E,99003.68,,113975.23,
Italy,All,Exports,Tonnes – net product weight,TPW,80053,,65728,,84969,,128095,,96316,,100384,,101886,,117698,,116694,,156821,,111438,,77401,,103387,,88289,,97779,,95375,,97783,,108675,,113759,,115103,,127472,,129044,,127606,,121730,,142571,,134722,,127932,,122190,,131471,,141223,,154772,,154940,,146189,,142222,,144501,,136618,,134033,,146664,,168388,,168641,,162273,,158588,,164344,,164039.93,,162646.91,,173933.77,
Italy,All,Imports,Tonnes – net product weight,TPW,358892,,326701,,366493,,422141,,387829,,345227,,406129,,408930,,424769,,591733,,549894,,624747,,623915,,686039,,727038,,762938,,735807,,699481,,719128,,688756,,732547,,754437,,765727,,826070,,827095,,883836,,868996,,910288,,932524,,962807,,988063,,999213,,974624,,994914,,1009882,,1026985,,972683,,992072,,1054524,,1086702,,1108828,,1120320,,1137854,,1108880.23,,1031640.97,,1140175.1,
Jamaica,All,Exports,Tonnes – net product weight,TPW,4,,2,,1,,16,,11,,51,,24,,32,,56,,372,,349,,399,,341,,285,,1076,E,1582,,1750,,2671,,406,,2929,,3904,,3056,,2411,,1938,,811,,1352,,500,,904,,1241,,1467,,1601,,1124,,1249,,744,,929,,1137,,816,,823,,831,,697,,723,,838,,499.01,,541.7,,405.12,,722.52,
Jamaica,All,Imports,Tonnes – net product weight,TPW,17708,,11631,,15257,,19227,,15357,,16609,,17270,,13106,,15866,E,11879,,14641,,15686,,17781,,17601,,15007,E,14073,,13163,,15483,,15490,,17629,,17931,,21047,,22604,,23885,,23365,,27690,,28427,,28901,,28486,,30657,,32391,,35621,,30925,,27438,,26506,,28074,,27748,,27824,,28164,,27462,,30302,,32846,,34114.13,,36433.37,,35570.33,,38089.3,
Jamaica,All,Reexports,Tonnes – net product weight,TPW,5,,0,N,2,,1,,0,...,0,...,0,...,0,...,0,...,0,...,52,,0,...,19,,0,...,0,...,0,...,10,,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,29,,24,,40,,42,,27,,0,...,219,,297,,377,,352,,320,,259,,239,,236,,293,,409,,343,,368.33,,322.65,,255.88,,219.45,
Japan,All,Exports,Tonnes – net product weight,TPW,647114,,590598,,752595,,726705,,725835,,693250,,713491,,680421,,896237,,784483,,758844,,721448.2,,978565.4,,819513.8,,702708,,588779,,434556,,384102,,301262,,239837,,274972,,342967,,280553,,203909,,221868,,312769,,306353,,364655,,423577,,467829,,593388,,611433,,517849,,496670,,564903,,423439,,439484,,551386,,470384,,555842,,537816,,594752.08,,749481,,634845.14,,629384.11,,658822.94,
Japan,All,Imports,Tonnes – net product weight,TPW,784037,,1011479,,984448,,1125033,,1012972,,1110052,,1183107,,1296992,,1375872,,1559792,,1865089,,2072205,,2413024,,2286706,,2570366.17,,2889721,,2997502,,3153208.4,,3344413.21,,3653533,,3445608,,3407234,,3099607,,3411654,,3540479,,3726738,,3816227,,3210472,,3478778,,3335939.02,,3145844,,2883264,,2760307,,2589506.36,,2715416.07,,2684837.05,,2727086.07,,2478331.17,,2532091,,2477897.04,,2375153.1,,2467071.03,,2372128.03,,2455182.26,,2244380.38,,2192694.86,
Jordan,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32,,1180,,100,,115,,128,,34,,16,,2,,0,...,43,,0,...,0,...,0,...,2,,2,,1,,0,N,0,...,0,N,56,,171.31,,1250.28,,395.31,
Jordan,All,Imports,Tonnes – net product weight,TPW,3960,,4869,,4778,,4296,,4671,,5071,,5298,,6499,,6752,,9354,,5557,,10725,,5932,,7021,,6991,,9404,,10668,,12319,,11437,,14116,,17323,,12257,,14249,,14046,,14729,,23238,,23102,,21011,,26702,,22309,,25201,,23901,,30407,,32661,,29803,,27174,,34064,,31408,,30209,,33880,,33976,,31139,,31765,,32482.61,,38088.6,,34307.27,
Jordan,All,Reexports,Tonnes – net product weight,TPW,313,,136,,232,,81,,27,,99,,86,,56,,0,...,21,,0,...,46,,143,,1,,50,,940,,2514,,360,,487,,317,,1281,,329,,321,,985,,0,...,646,,247,,743,,1297,,1105,,1052,,668,,1945,,3810,,2354,,2602,,4669,,1999,,725,,1318,,482,,1201,,960,,1089.9,,0,...,0,...
Kazakhstan,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7685,E,16973,,11546,,18133,,15172,,17264,,18833,,21772,,25973,,31408,,30558,,33200,,32543,,36581,,37035,,38387,,24444,,22018,,23978,,20985,,23641,,24462,,28253,,25175,,30216,,29410.55,,25154.55,,23991.87,
Kazakhstan,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2783,E,5721,,10422,,13331,,13468,,21848,,37574,,34911,,33221,,33596,,34300,,43032,,47695,,59613,,68021,,63067,,58040,,58389,,59155,,57910,,47463,,50819,,43091,,44402,,45978,,49457.18,,53715,,54599.23,
Kenya,All,Exports,Tonnes – net product weight,TPW,550,,356,,580,,1183,,619,,1402,,917,,1003,,559,,1461,,1297,,3271,,5160,,8040,E,11031,,13612,,14161,,15022,,21564,,19343,,16186,,17465,,14241,,15951,,16896,,18585,,24622,,20240,,18545,,20192,,15857,,17771,,22638,,16551,,19111,,16397,,18257,,12670,,16223,,11768,,6368,,5734,,7624,,9102.78,,8810.9,,11495.23,
Kenya,All,Imports,Tonnes – net product weight,TPW,1754,,2146,,4169,,2116,,3605,,1542,,1809,,1652,,1969,,1984,,1429,,2211,,1844,,1773,E,796,,1772,,1842,,3919,,5793,,4304,,4060,,9519,,11252,,12563,,13497,,18162,,12796,,16427,,22479,,28475,,35846,,32909,,29085,,21532,,27651,,26185,,25614,,18714,,26134,,24967,,23326,,25997,,27828,,24875.14,,21200.91,,21543.3,
Kenya,All,Reexports,Tonnes – net product weight,TPW,2,,120,,5,,19,,10,,0,N,0,N,0,N,19,,0,N,47,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,152,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,77,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,29,,35,,0,...,0,...,75.43,
Kiribati,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,108,,113,,744,,581,,1859,,2293,,1040,,1525,,724,,1489,,2683,,1660,,840,,773,,662,,2538,E,2579,E,4031,E,2114,E,2904,E,6203,E,7612,E,3545,E,4926,E,4131,E,4635,E,6010,E,5133,E,12299,E,12863,E,23855,E,26726,E,42251,E,52793,E,58807,E,82464,E,100931,E,102337,E,99414,E,113308,E,137656.95,E,123569.17,E,112828.47,E
Kiribati,All,Imports,Tonnes – net product weight,TPW,119,,114,,210,,299,,257,,313,,269,,137,,207,,128,,124,,226,,226,,240,,251,,273,,371,,350,E,259,,382,,346,,237,,258,,343,,394,E,189,E,301,E,552,E,312,E,599,,352,,311,,289,,550,,462,E,687,,327,,142,,425,E,426,E,662,,594.18,,525.6,,1049.23,E,1116.73,,1611.65,E
"Korea, Dem. People's Rep",All,Exports,Tonnes – net product weight,TPW,7799,E,5758,E,10460,E,21530,E,20620,E,19793,E,21643,E,24071,E,26508,E,20609,E,23293,E,79523,E,87944,E,61114,E,46242,E,38878,E,59809,E,58490,E,52675,E,62974,E,43861,E,47470,E,47404,E,60727,E,62930,E,70054,E,179544,E,126861,E,138321,E,93409,E,69891,E,33428,E,37168,E,58077,E,64436,E,65370,E,69479,E,69251,E,88518,E,63398,E,68604,E,102268,E,10053,E,4374.16,E,686.11,E,239.29,E
"Korea, Dem. People's Rep",All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1467,E,1233,E,1846,E,1941,E,1127,E,2354,E,9983,E,15808,E,21396,E,18212,E,18962,E,18121,E,19584,E,20510,E,21227,E,22036,E,18078,E,25041,E,41122,E,53532,E,55997,E,53025,E,62679,E,102464,E,61919,E,50765.66,E,4906.19,E,581.51,E
"Korea, Republic of",All,Exports,Tonnes – net product weight,TPW,285822,,514935,,470358,,437288,,412490,,382143,,344801,,448632,,381459,,432737,,534418,,570314,,572354,,477266,,455652,,492137,,436356,,370658,,368871,,437670,,450787,,506500,,593176,,473665,,533289,,434600,,429800,,422996,,403089,,406657,,363972,,532644,,582698,,618609,,736179,,626104,,653052,,623100,,632758,,589792,,552963,,477594,,556807,,628004.39,,568490.5,,751755.53,
"Korea, Republic of",All,Imports,Tonnes – net product weight,TPW,26336,,23393,,53050,,85356,,46789,,58131,,91496,,86895,,98274,,119602,,143585,,310135,,390108,,328490,,294220,,376620,,335058,,362792,,390032,,427492,,542417,,533670,,379979,,754869,,762905,,1076686,,1201230,,1252015,,1296577,,1275764,,1404124,,1429092,,1155702,,1179023,,1240071,,1364443,,1290731,,1207027,,1352703,,1400238,,1436649,,1479637,,1555022,,1525196.24,,1528253.83,,1643727.74,
Kuwait,All,Exports,Tonnes – net product weight,TPW,1635,,2248,,2239,,3905,,3855,,7071,,5542,,4669,,2161,,978,,809,,1255,,1713,,1264,,1089,,133,,413,,793,,260,,314,,520,,890,,957,,650,,610,,451,,487,,453,,225,,138,E,1543,,399,,619,,789,,534,,314,,347,E,290,,7,,267,,151,,297,,427,,60.59,E,38.44,,77.01,
Kuwait,All,Imports,Tonnes – net product weight,TPW,3650,,6926,,5303,,8796,,14647,,11896,,13580,,10673,,9748,,9267,,10121,,11023,,10898,,10106,,3513,,2626,,5080,,5512,,5279,,6806,,7406,,5627,,6828,,8466,,11035,,10487,,10228,E,14954,E,13827,E,16112,E,20026,,23227,,21778,,32741,E,25742,,26991,,36137,E,30404,,34818,,39180,,36123,,42453,,47140,,45209.68,,47997.02,,46290.97,
Kuwait,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,120,,0,...,27,,138,,58,,0,...,701,,252,,321,,555,,0,...,0,...,0,...,0,...,251,,0,...,0,...,0,...,0,...,191.86,,58.9,,129.14,
Kyrgyzstan,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,4,,52,,9,,0,N,0,N,44,,17,,11,,235,,350,,177,,71,,231,E,0,...,0,...,7,E,29,,291,,1277,,676,,2361.71,,2827.19,,4614.52,
Kyrgyzstan,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,405,E,406,E,975,,1977,E,3798,,2995,,3315,,2737,,3525,,5745,,5932,,6234,,7773,,10185,,9708,,7585,,8119,,8858,,10356,,10598,,11494,E,7725,,4415,,5587,,5079,,6491.96,,5766.47,,7806.47,
Kyrgyzstan,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Lao People's Dem. Rep.,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,E,1,E,2,E,4,E,30,E,7,E,24,E,10,E,0,...,1,E,0,...,1,E,2,E,1,,0,...,119,,43,,130,E,52,,16,,9,,6,,0.37,,19.01,,0.11,
Lao People's Dem. Rep.,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,650,E,888,E,1057,E,1127,E,1024,E,521,E,655,E,1006,E,1320,E,1384,E,1482,E,1609,E,1454,E,1206,E,1175,E,1251,E,872,E,521,,608,,468,E,363,,520,,804,,570,,5676,E,6623,E,5877.63,E,8990.53,E,14759.35,E
Lao People's Dem. Rep.,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.96,,0,...,128.26,
