Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
"Tanzania, United Rep. of",All,Imports,Value (USD 1000),USD (1000),2581,,1730,E,3220,,1917,,1479,,1430,,592,,731,E,575,E,459,E,299,E,63,E,864,E,162,,413,,325,,791,E,1290,E,311,E,355,,817,,483,,202,,190,,450,,771,,164,,613,,615,,545,,1077,,2321,,3959,,4005,,4607,,3545,,6322,,9447,,18179,,17337,,21780,,14608,,10423,,1238.67,,4113.75,E,5646.07,E
"Tanzania, United Rep. of",All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,86,,0,N,0,...,0,...,0,N,0,...,15,,43,,0,...,0,...,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,0,...
Thailand,All,Exports,Value (USD 1000),USD (1000),150378,,176783,,252895,,362760,,358259,,412451,,482012,,544929,,632940,,675063,,1011896,,1261066,,1630891,,1959428,,2267284,,2904036,,3074023,,3406282,,4192574,,4454186,,4120443,,4334222,,4038054,,4122627,,4384437,,4075341,,3713299,,3943194,,4079407,,4502821,,5275349,,5721525,,6547742,,6248891,,7166020,,8159613,,8144920,,7067700,,6657459,,5701788,,5914988,,6041469,,6077436,,5864824.19,,5739224.07,,5411784.69,
Thailand,All,Imports,Value (USD 1000),USD (1000),7248,,6682,,8608,,20996,,23378,,22223,,28206,,42821,,85813,E,138312,,283658,,267149,,537918,,726846,,803364,,1063425,,955812,,842827,,844421,,875033,,841085,,897715,,864580,,868077,,826699,,1072925,,1079930,,1134471,,1255346,,1457936,,1573958,,1750024,,2447759,,2026369,,2195932,,2788193,,3205596.5,,3238636.9,,2840281.3,,2616037.9,,3179244.3,,3669269.5,,4068941,,3774411.14,,3743440.94,,3842501.02,
Thailand,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,,577,,717,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3201,,3878,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Timor-Leste,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,2,,65,E,60,E,279,E,156,E,0,...,6,E,39,E,78,,49,E,40,E,161,E,105,E,5,E,148.76,E,51.37,E,59.82,E
Timor-Leste,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,327,,267,,332,E,455,E,767,E,1080,E,3378,E,4876,E,5549,E,5103,E,6601,E,5029,E,5719,E,6669,,6925,E,8016.95,E,8348.65,E,6992.77,E
Timor-Leste,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Togo,All,Exports,Value (USD 1000),USD (1000),7,,24,,25,,7,,11,,8,,14,,54,,23,,347,E,14,,280,,1213,,543,,817,,564,,498,,617,,725,,3005,E,2149,E,650,,1019,,1498,,3011,,5674,,10339,,3037,,10322,,4187,,4227,E,2327,E,3634,E,5362,E,4401,E,4335,E,6675,E,6731,E,10014,E,8123,E,4499,E,3790,E,4126.2,E,4833.35,E,563.66,E,1072.02,E
Togo,All,Imports,Value (USD 1000),USD (1000),3375,,3383,,3265,,6290,,6367,,5032,,6071,,3474,,3791,,6947,,8084,,11480,,16937,,14312,,15309,,17342,,16453,,9202,,15557,,16095,E,27427,,22285,,18485,,12498,,11975,,13625,,7156,,7917,,5296,,8858,,7831,E,7827,,7157,,10087,,24367,,32592,,32310,,32119,E,30100,,37386,,26252,,31934,,21155.06,,21875.93,,35728.49,,45817.8,
Togo,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3228,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,322,,163,,165,,35,,31,,229,,48.8,,830.3,,239.19,,107.94,
Tonga,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,146,,8,,7,,17,,28,,34,,76,,515,,512,,876,,1868,,931,,1074,,1199,,1558,,2466,,2987,,1775,,1645,,3088,,1688,,2806,E,3758,,1312,,5749,,5036,,5880,,3370,,4413,,2931,,2807,,4352,,5134,,4944,,5226,,2665,,6735,,4574,E,4674,E,3918,E,4127,E,4570.51,E,2465.87,E,4028.85,E
Tonga,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,267,,1240,,359,,396,,633,,241,,358,,381,,269,,313,,252,,365,,233,,364,,333,,479,,542,,653,,832,,839,,870,,896,E,1077,,1294,,1252,,1296,,1406,,1594,,1508,,2391,,1470,,1704,,1656,,2249,,1498,,1814,,1872,,3033,E,3147,E,4245,E,3536,E,4384.3,E,3233.3,E,4992.14,E
Tonga,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Trinidad and Tobago,All,Exports,Value (USD 1000),USD (1000),1123,,885,,871,,1076,,2059,,2471,,1940,,842,,778,,492,,2076,,2865,,4240,,2628,,2423,,2795,,3835,,6128,,8813,,10010,,11806,,9946,,12429,,12326,,10630,,10503,,11438,,9977,,6894,,8946,,10442,,9272,,12220,,12141,,10614,,11698,E,11865,E,14260,E,16802,E,26339,E,12305.89,,17279.68,,17889.46,,13814.95,,12760.9,,10620.69,
Trinidad and Tobago,All,Imports,Value (USD 1000),USD (1000),5298,,4553,,7621,,7657,,10348,,14930,,12831,,15441,,15367,,12792,,13408,,14007,,7687,,7646,,4038,,5583,,3978,,4219,,5126,,5558,,6351,,6817,,8068,,8044,,7159,,8781,,11805,,12133,,13798,,22072,,19602,,25760,,27076,,29195,,28231,,36776,E,40778,E,50345,E,49111,E,49832,E,39706.77,,43722.26,,46962.3,,45005.51,,43464.09,,42270.24,
Trinidad and Tobago,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,259,,16,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,6,,0,...,1036,,0,...,0,...,0,...,0,...,0,...,2195.2,,2009.96,,3520.63,,4365.29,,3573.84,,3811.87,
Tunisia,All,Exports,Value (USD 1000),USD (1000),9196,,10130,,16644,,22111,,27187,,21569,,19949,E,35888,E,31482,,34001,,63732,,81504,,103069,,89287,,110591,,84402,,73656,,87890,,83656,,80330,,93183,,100048,,110321,,85009,,88862,,89028,,97054,,110031,,125687,,161404,,156043,,189662,,204005,,154335,,160194,,231763,,187812,,174657,,177512,,166954,,159730,,171434,,199250.6,,190145.97,,173356.24,,252654.25,
Tunisia,All,Imports,Value (USD 1000),USD (1000),369,,764,,783,,270,,415,,351,,485,,1303,,701,,688,,70,,150,,1640,,1316,,2679,,1561,,1757,,2246,,7702,,10751,,7946,,16761,,14328,,13412,,11705,,18856,,18637,,36377,,29062,,41258,,47667,,53496,,71500,,67065,,67087,,73776,,82391,,76033,,79463,,60376,,73656,,70151,,97809.88,,116434.91,,95039.13,,125378.71,
Turkmenistan,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,300,E,265,E,293,E,57,,439,E,1035,E,782,E,140,E,176,E,19,E,214,E,103,E,27,E,34,E,115,E,0,...,0,...,0,...,1,E,0,...,3,E,9,E,11,E,0,...,0,...,114.69,E,50.29,E,76.15,E
Turkmenistan,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,305,E,174,E,223,E,439,E,152,E,99,E,119,E,206,E,164,E,424,E,522,E,867,E,617,E,859,E,1928,E,1529,E,3673,E,4060,E,5592,E,6940,E,8994,E,7636,E,4631,E,2339,E,2261,E,1935.61,E,1928.42,E,4403.29,E
Turks and Caicos Is.,All,Exports,Value (USD 1000),USD (1000),450,E,800,E,820,E,1100,E,1170,E,2640,E,2060,E,2950,E,2820,E,2620,E,3780,E,3440,E,3095,E,2065,E,2150,E,3560,E,5630,E,5970,E,6290,E,6418,E,4339,E,3587,E,3426,E,3101,,3864,E,5081,,4493,,3897,,5933,,6942,E,6757,E,5664,,4588,E,4563,E,3658,E,1964,,1490,,1865,E,3662,E,3586,E,3152,E,1907,E,2414,E,1813.18,E,1809.12,E,1480.2,E
Turks and Caicos Is.,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,120,E,170,E,220,E,160,E,25,E,65,E,70,E,209,E,237,E,55,E,284,E,1536,,2008,,2170,,2133,,2329,,2296,,2426,,3573,,4063,,4009,,3968,,2850,E,3706,,3813,,4012,E,4714,E,5026,E,4527,E,4879,E,5684,E,6487.2,E,4196.85,E,5898.33,E
Tuvalu,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,389,,394,E,361,E,357,E,300,E,326,E,312,E,300,E,623,E,1121,E,1282,E,1786,E,2910,E,3437,E,2925,E,2937,E,11671,E,8890,E,14378,E,18561,E,8317,E,5486,E,7949,E,6974,E,16643,E,12591.3,E,9634.4,E,13391.46,E
Tuvalu,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,46,,33,,42,,11,E,2,E,29,,14,,78,,95,,57,,103,E,120,,46,E,168,E,204,E,62,E,171,E,86,E,308,E,76,E,108,E,250,E,109.33,E,126.29,E,150.65,E
Türkiye,All,Exports,Value (USD 1000),USD (1000),16678,,19742,,19293,,29219,,37415,,48298,,46771,,43117,,62374,,49060,,81015,,74217,,77379,,69214,,73355,,64216,,64616,,33496,,75330,,92318,,105250,,127049,,96861,,100364,,92363,,74841,,117437,,150667,,214069,,245510,,206518,,223887,,439705,,346259,,361239,,437265,,448180,,575415,,695579,,698910,,806592,,862127,,976347,,1047065.08,,1108380.77,,1395019.37,
Türkiye,All,Imports,Value (USD 1000),USD (1000),394,,544,,429,,40,,160,,434,,251,,108,,2771,,534,,1637,,3445,,1871,,11310,,27828,,24770,,30557,,18483,,38526,,51233,,61291,,85305,,76684,,59577,,52534,,30676,,29671,,46586,,93828,,105286,,151694,,181172,,205033,,191505,,245043,,279805,,321554,,384234.19,,387575.05,,440260.33,,400932.54,,458162.47,,464323.15,,509946.01,,452434.3,,532856.52,
Uganda,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1386,,5313,,6489,,15794,,16331,,26462,,39780,,28800,,42207,,28288,,30986,,51020,,87955,,88362,,103670,,143258,,146945,,125872,,133490,,114330,,130499,,133116,,118881,,125212,,134508,,117063,,121151,,135911,,171671,,176509.54,,127638.31,,120943.6,E
Uganda,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,100,E,3,E,73,,79,,101,,53,,109,,1068,,561,,850,,374,,798,,1051,,874,,1565,,2806,,4068,,2501,,3676,,2294,,2723,,5943,,11804,,15928.23,,14740.65,,8891.62,E
Uganda,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,253,,2,,952,,0,...,48,,328,,33,,174,,946,,1584,,1411,,1564,,1219,,1291,,3011,,0,...,0,...,0,...,0,...
Ukraine,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32230,E,63458,E,82123,E,67555,E,84594,,52148,E,75079,E,42123,E,32237,,20814,,17675,,18257,,23524,,22039,,33500,,39610,,60549,,55029,,61153,,66360,,66488,,50037,,18795,,21797,,33541,,37316,,46131.68,,51240.53,,67390.74,
Ukraine,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,38340,E,40831,E,129791,E,76684,E,91624,,121251,E,96776,E,111248,E,99064,,94964,,114402,,139940,,281371,,457996,,546204,,746529,,544567,,460366,,611037,,804951,,995992,,690247,,332027,,470507,,532254,,641746,,758048.87,,813780.47,,1021586.97,
Un. Sov. Soc. Rep.,All,Exports,Value (USD 1000),USD (1000),198774,,203976,,245461,,310979,,307916,,257435,,229438,,368698,,369544,,383908,,587079,,637287,,799633,,718407,,933448,,818566,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,All,Imports,Value (USD 1000),USD (1000),28259,,45389,,43690,,51859,,91190,,76812,,71151,,133951,,157517,,157099,,155909,,155951,,208628,,166227,,162985,,45044,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Arab Emirates,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,1135,,1081,,1211,,5484,,5557,,8000,,9894,,9102,,8500,E,8116,,8300,E,7670,,14195,E,30465,E,34707,E,36818,E,30524,,40451,,38827,,24521,E,29254,,50149,E,180455,,83696,E,57941,,57159,,70260,,89008,,107816,E,86432,,86192,,87702,,101623,,114201,,119818,,269454,,393297.06,,286895.62,,294956.23,
United Arab Emirates,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,7367,,9279,,19500,,20125,,18581,,17882,,13983,,15380,,14080,E,13216,,13200,,13845,,14698,,20860,,23446,,16818,,70248,,30492,E,27543,E,18392,E,22624,E,67299,,86919,,107073,,121525,,188694,,158184,E,123761,,194236,E,261542,,303292,,314380,,377056,,440194,E,538463,,577281,,723781,,626345,,656055,,740680,,778105,,773138.69,,723562.6,,779113.61,
United Arab Emirates,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,5133,,7374,,6163,,6213,,6711,,10333,,2534,,2620,,2880,E,10097,E,12000,E,13646,,13773,,11620,E,11630,E,4883,,11402,,0,...,0,...,0,...,0,...,19987,,27126,,22770,,26273,,36925,,96,,134918,,145,,33788,,33123,,22463,,28128,,46146,,55819,,94201,,74483,,69524,,67644,,62959,,143975,,70715.24,,94501.24,,111211.59,
United Kingdom,All,Exports,Value (USD 1000),USD (1000),153471,,198547,,285251,,335672,,373390,,312004,,305840,,324452,,320952,,368016,,518254,,727350,,744242,,803118,,971625,,1131096,,1155921,,1042815,,1191949,,1209268,,1316075,,1279973,,1563690,,1438555,,1269848,,1325352,,1363609,,1683704,,1833866,,1890085,,1959705,,2232702,,2138359,,2148529,,2433461,,2803765,,2588480,,2721518,,3103872,,2515271,,2674742,,2930105,,2863615,,3013916.34,,2544599.07,,2641289.89,
United Kingdom,All,Imports,Value (USD 1000),USD (1000),518737,,563210,,695028,,913926,,1046030,,1002521,,892869,,917397,,882158,,949471,,1227987,,1397616,,1628007,,1655958,,1934402,,1932977,,1925868,,1650507,,1901439,,1934274,,2075666,,2169033,,2409858,,2305521,,2209877,,2263407,,2355587,,2535957,,2843021,,3209370,,3751920,,4183957,,4257176,,3630058,,3747624,,4295777,,4280019,,4541440,,4594760,,4141346,,4257050,,4222259,,4420872,,4600952.04,,4260584.8,,4740023.51,
United Kingdom,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,935.68,
United States of America,All,Exports,Value (USD 1000),USD (1000),371899,,508064,,895709,,1072165,,1001725,,1163031,,1068649,,1047901,,1002932,,1162372,,1480990,,1824788,,2441176,,2532468,,3110459,,3385635,,3649348,,3240126,,3295275,,3493612,,3263358,,2912870,,2451559,,3003763,,3118839,,3379748,,3318519,,3457908,,3693079,,4286889,,4190110,,4499115,,4533441,,4225019,,4774879,,5900623,,5483758,,5684621,,5851186,,5670390,,5588117,,6246034,,5787552,,5423038.91,,4505723.69,,5297094.09,
United States of America,All,Imports,Value (USD 1000),USD (1000),1890921,,2085849,,2228172,,2674167,,2633160,,2988195,,3174633,,3621363,,3702490,,4051794,,4748692,,5662329,,5389345,,5756932,,5619229,,6044065,,6067973,,6335816,,7111006,,7220604,,7162307,,8224936,,8667431,,9499500,,10570423,,10401183,,10747467,,11774304,,12094825,,12908963,,14220307,,14598569,,15127384,,14016259,,15667475,,17660664,,17767841,,19203287,,21543709,,20085189,,20799685,,21873954,,23977477,,23520522.9,,22972676.35,,30171279.7,
United States of America,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,217545,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,372112,,409389,,435114,,383199,,360279,,0,...,368920,,356530.47,,355269.52,,437236.07,
Uruguay,All,Exports,Value (USD 1000),USD (1000),5153,,10299,,22443,,36328,,50892,,61295,,47500,,45694,,48859,,54149,,65141,,82772,,63880,,71183,,71226,,111738,,101500,,74476,,82445,,95535,,96035,,110671,,134357,,99410,,111280,,99517,,102335,,107967,,130290,,140298,,149467,,173318,,207973,,174352,,186543,,234559,,186833,,143581,,154934,,113794,,90532,,101801,,116694,,117831,,96986.35,,89615.98,
Uruguay,All,Imports,Value (USD 1000),USD (1000),659,,773,,996,,2798,,4842,,1470,,1328,,476,,756,,1029,,1449,,2746,,1618,,3168,,3417,,3381,,5958,,6013,,7128,,7826,,9561,,11674,,13786,,13334,,12494,,17035,,12536,,16654,,16969,,20238,,28446,,44270,,51447,,51204,,62071,,62252,,54226,,58565,,60246,,46428,,40232,,45024,,49691,,43039.51,,34614.81,,42248.83,
Uzbekistan,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,510,E,1223,E,534,E,96,E,83,E,44,E,2,E,71,E,195,E,9,E,28,E,337,E,684,E,3248,E,2820,E,3296,E,4871,E,3195,E,694,E,218,E,258,E,318,E,813,E,1495,E,2444,,2767.04,,9285.35,,12812.84,
Uzbekistan,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,930,E,1553,E,1326,E,1832,E,2689,E,1454,E,1363,E,1534,E,1161,E,1562,E,2047,E,1443,E,2177,E,4703,E,1984,E,3957,E,5829,E,7822,E,12102,E,10203,E,11115,E,5956,E,5653,E,8827,,15406.77,,15105.07,,22793.11,
Vanuatu,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,31,,17,,5360,E,13962,E,18736,E,31252,E,30400,E,46899,E,48270,E,47712,E,45185,E,52361,E,59288,E,51369,E,79174,E,81646,E,77037,E,58730,E,33943,E,45042,E,52134,E,74919,E,83698,E,72644,E,84137,E,67578,E,69458,E,60341,E,45442,E,67734,E,61987,E,77895,E,100595,E,73168,E,94413,E,122774,E,103325.52,E,122262.91,E,122457.55,E
Vanuatu,All,Imports,Value (USD 1000),USD (1000),6683,E,12182,E,12329,E,11660,E,15924,E,10411,,7623,,8870,E,7393,,7362,E,4648,E,742,,817,,647,,1105,,579,,1020,,1182,,1307,,1021,E,1817,,1015,E,601,E,684,E,1489,,501,E,740,E,1655,E,1458,E,1746,E,2343,,2781,,3472,,3497,,3464,,5018,,4410,E,5208,E,5641,E,5169,E,5603,E,4549,E,6679,E,7650.86,E,8104.88,E,7205.37,E
Vanuatu,All,Reexports,Value (USD 1000),USD (1000),5992,,11958,,11965,,10879,,15623,,9567,,7203,,8073,,7233,,7389,,3553,,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Venezuela (Boliv Rep of),All,Exports,Value (USD 1000),USD (1000),25883,,13989,,13544,E,9447,,4890,E,12427,E,24099,E,55449,E,80396,,127794,,192914,,50756,,27608,,111880,,97604,,90129,,70717,,90070,,99569,,76754,,84172,,114799,,92968,,134478,,153127,,137755,,100656,,66576,,86985,,157537,,24048,,33262,,27938,,30736,,11338,,14090,,13277,,14489,,18838,,29945,,51019,,111896,E,91958,E,130091,E,123936.41,E,179650.61,E
Venezuela (Boliv Rep of),All,Imports,Value (USD 1000),USD (1000),7538,,11188,,17933,,21452,,25618,,29303,,31057,,9966,,5920,,4199,,637,,958,,2713,,1553,,3217,,4575,,7035,,16756,,14988,,31516,,17519,,23794,,39603,,40506,,56711,,65207,,44596,,16911,,53925,,61321,,70553,,180029,,378389,,484519,,240099,,276915,,369270,,340711,,353762,,76319,,29189,,36728,E,49568,E,45799.51,E,30762.31,E,39042.53,E
Venezuela (Boliv Rep of),All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Viet Nam,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,15500,E,10691,,19770,E,45235,E,45060,E,64555,E,73989,E,90493,E,140883,E,186352,E,125289,E,175832,E,278888,E,305163,E,368235,E,483677,E,512987,E,503274,E,764492,,822832,,943355,,1484316,,1823150,,2044630,,2202443,,2450112,,2765366,,3379955,,3790167,,4559252,,4311738,,5122710,,6259788,,6291141,,6900612,,8046560,,6774148,,7344113,,8586492,,8911638,,8694596.45,,8514592.22,,9087478.13,
Viet Nam,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,1153,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,620,E,1275,E,3579,E,6416,E,11840,E,4349,E,16963,E,36242,,60145,,116141,,151622,,218636,,276576,,302425,,373470,,461125,,433337,,529849,,726215,,837929,,916980,,1289819,,1300954,,1366351,,1765991,,1859331,,1888514.52,,1947428.2,,2096044.39,
Yemen,All,Exports,Value (USD 1000),USD (1000),12738,,17660,,7238,,10571,,19177,,6300,,7003,,6097,,11928,,15860,,13660,E,12005,E,13522,,17321,,16124,,10587,,7533,,6880,,11229,,17471,E,22503,,44449,E,18013,E,20533,E,21353,E,57178,E,118545,E,179869,,106230,,124516,,154280,,176836,,218899,,195861,,236170,,263407,,225461,,216531,,211943,,134139,,122713,E,109563,E,123822,E,139099.02,E,161117.15,E,205704.74,E
Yemen,All,Imports,Value (USD 1000),USD (1000),1551,,1551,E,4620,,5467,,7970,,4684,,5187,E,5026,E,4091,E,3845,E,3880,E,2015,E,2370,E,3570,,2017,,3472,,3658,,4047,,5958,,2448,,3931,,7170,,3826,,4313,,5064,,5758,E,6892,,4516,,3445,,5592,,9219,,9424,,10153,,8916,,14583,,13676,,21359,,31475,,30186,,20523,,19505,E,19503,E,13544.53,E,15669.9,,30232.11,E,35044.12,E
Yemen,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,52,,0,...,173,,5,,191,,1381,,1,,1107,,1016,,257,,274,,0,...,411,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Yugoslavia SFR,All,Exports,Value (USD 1000),USD (1000),18618,,17763,,20283,,30246,,27957,,33193,,36712,,32984,,22483,,21375,,23163,,33835,,35704,,36040,,36761,,2582,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Yugoslavia SFR,All,Imports,Value (USD 1000),USD (1000),35042,,55107,,63521,,64266,,70071,,80463,,66788,,95457,,60895,,58534,,72708,,75190,,95506,,105785,,114165,,33567,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
